Probenahme_Boden_ID,Versuchsjahr,Termin,Parzelle_ID,Tiefe_Oben,Tiefe_Unten,Bemerkungen_ID
1887,1982,1982-09-15T00:00:00,12100,0,25,
1888,1982,1982-09-15T00:00:00,12100,25,50,
1889,1982,1982-09-15T00:00:00,12101,0,25,
1890,1982,1982-09-15T00:00:00,12101,25,50,
1891,1982,1982-09-15T00:00:00,12102,0,25,
1892,1982,1982-09-15T00:00:00,12102,25,50,
1893,1982,1982-09-15T00:00:00,12103,0,25,
1894,1982,1982-09-15T00:00:00,12103,25,50,
1895,1982,1982-09-15T00:00:00,12104,0,25,
1896,1982,1982-09-15T00:00:00,12104,25,50,
1897,1982,1982-09-15T00:00:00,12105,0,25,
1898,1982,1982-09-15T00:00:00,12105,25,50,
1899,1982,1982-09-15T00:00:00,12106,0,25,
1900,1982,1982-09-15T00:00:00,12106,25,50,
1901,1982,1982-09-15T00:00:00,12107,0,25,
1902,1982,1982-09-15T00:00:00,12107,25,50,
1903,1982,1982-09-15T00:00:00,12108,0,25,
1904,1982,1982-09-15T00:00:00,12108,25,50,
1905,1982,1982-09-15T00:00:00,12109,0,25,
1906,1982,1982-09-15T00:00:00,12109,25,50,
1907,1982,1982-09-15T00:00:00,12110,0,25,
1908,1982,1982-09-15T00:00:00,12110,25,50,
1909,1982,1982-09-15T00:00:00,12111,0,25,
1910,1982,1982-09-15T00:00:00,12111,25,50,
1911,1982,1982-09-15T00:00:00,12112,0,25,
1912,1982,1982-09-15T00:00:00,12112,25,50,
1913,1982,1982-09-15T00:00:00,12113,0,25,
1914,1982,1982-09-15T00:00:00,12113,25,50,
1915,1982,1982-09-15T00:00:00,12114,0,25,
1916,1982,1982-09-15T00:00:00,12114,25,50,
1917,1982,1982-09-15T00:00:00,12115,0,25,
1918,1982,1982-09-15T00:00:00,12115,25,50,
1919,1982,1982-09-15T00:00:00,12116,0,25,
1920,1982,1982-09-15T00:00:00,12116,25,50,
1921,1982,1982-09-15T00:00:00,12117,0,25,
1922,1982,1982-09-15T00:00:00,12117,25,50,
1923,1982,1982-09-15T00:00:00,12118,0,25,
1924,1982,1982-09-15T00:00:00,12118,25,50,
1925,1982,1982-09-15T00:00:00,12119,0,25,
1926,1982,1982-09-15T00:00:00,12119,25,50,
1927,1982,1982-09-15T00:00:00,12120,0,25,
1928,1982,1982-09-15T00:00:00,12120,25,50,
1929,1982,1982-09-15T00:00:00,12121,0,25,
1930,1982,1982-09-15T00:00:00,12121,25,50,
1931,1982,1982-09-15T00:00:00,12122,0,25,
1932,1982,1982-09-15T00:00:00,12122,25,50,
1933,1982,1982-09-15T00:00:00,12123,0,25,
1934,1982,1982-09-15T00:00:00,12123,25,50,
1935,1982,1982-09-15T00:00:00,12124,0,25,
1936,1982,1982-09-15T00:00:00,12124,25,50,
1937,1982,1982-09-15T00:00:00,12125,0,25,
1938,1982,1982-09-15T00:00:00,12125,25,50,
1939,1982,1982-09-15T00:00:00,12126,0,25,
1940,1982,1982-09-15T00:00:00,12126,25,50,
1941,1982,1982-09-15T00:00:00,12127,0,25,
1942,1982,1982-09-15T00:00:00,12127,25,50,
1943,1982,1982-09-15T00:00:00,12128,0,25,
1944,1982,1982-09-15T00:00:00,12128,25,50,
1945,1982,1982-09-15T00:00:00,12129,0,25,
1946,1982,1982-09-15T00:00:00,12129,25,50,
1947,1982,1982-09-15T00:00:00,12130,0,25,
1948,1982,1982-09-15T00:00:00,12130,25,50,
1949,1982,1982-09-15T00:00:00,12131,0,25,
1950,1982,1982-09-15T00:00:00,12131,25,50,
1951,1982,1982-09-15T00:00:00,12132,0,25,
1952,1982,1982-09-15T00:00:00,12132,25,50,
1953,1982,1982-09-15T00:00:00,12133,0,25,
1954,1982,1982-09-15T00:00:00,12133,25,50,
1955,1982,1982-09-15T00:00:00,12134,0,25,
1956,1982,1982-09-15T00:00:00,12134,25,50,
1957,1982,1982-09-15T00:00:00,12135,0,25,
1958,1982,1982-09-15T00:00:00,12135,25,50,
1959,1982,1982-09-15T00:00:00,12136,0,25,
1960,1982,1982-09-15T00:00:00,12136,25,50,
1961,1982,1982-09-15T00:00:00,12137,0,25,
1962,1982,1982-09-15T00:00:00,12137,25,50,
1963,1982,1982-09-15T00:00:00,12138,0,25,
1964,1982,1982-09-15T00:00:00,12138,25,50,
1965,1982,1982-09-15T00:00:00,12139,0,25,
1966,1982,1982-09-15T00:00:00,12139,25,50,
1967,1982,1982-09-15T00:00:00,12140,0,25,
1968,1982,1982-09-15T00:00:00,12140,25,50,
1969,1982,1982-09-15T00:00:00,12141,0,25,
1970,1982,1982-09-15T00:00:00,12141,25,50,
1971,1982,1982-09-15T00:00:00,12142,0,25,
1972,1982,1982-09-15T00:00:00,12142,25,50,
1973,1982,1982-09-15T00:00:00,12143,0,25,
1974,1982,1982-09-15T00:00:00,12143,25,50,
1975,1982,1982-09-15T00:00:00,12144,0,25,
1976,1982,1982-09-15T00:00:00,12144,25,50,
1977,1982,1982-09-15T00:00:00,12145,0,25,
1978,1982,1982-09-15T00:00:00,12145,25,50,
1979,1982,1982-09-15T00:00:00,12146,0,25,
1980,1982,1982-09-15T00:00:00,12146,25,50,
1981,1982,1982-09-15T00:00:00,12147,0,25,
1982,1982,1982-09-15T00:00:00,12147,25,50,
1983,1982,1982-09-15T00:00:00,12148,0,25,
1984,1982,1982-09-15T00:00:00,12148,25,50,
1985,1982,1982-09-15T00:00:00,12149,0,25,
1986,1982,1982-09-15T00:00:00,12149,25,50,
1987,1982,1982-09-15T00:00:00,12150,0,25,
1988,1982,1982-09-15T00:00:00,12150,25,50,
1989,1982,1982-09-15T00:00:00,12151,0,25,
1990,1982,1982-09-15T00:00:00,12151,25,50,
1991,1982,1982-09-15T00:00:00,12152,0,25,
1992,1982,1982-09-15T00:00:00,12152,25,50,
1993,1982,1982-09-15T00:00:00,12153,0,25,
1994,1982,1982-09-15T00:00:00,12153,25,50,
1995,1982,1982-09-15T00:00:00,12154,0,25,
1996,1982,1982-09-15T00:00:00,12154,25,50,
1997,1982,1982-09-15T00:00:00,12155,0,25,
1998,1982,1982-09-15T00:00:00,12155,25,50,
1999,1982,1982-09-15T00:00:00,12156,0,25,
2000,1982,1982-09-15T00:00:00,12156,25,50,
2001,1982,1982-09-15T00:00:00,12157,0,25,
2002,1982,1982-09-15T00:00:00,12157,25,50,
2003,1982,1982-09-15T00:00:00,12158,0,25,
2004,1982,1982-09-15T00:00:00,12158,25,50,
2005,1982,1982-09-15T00:00:00,12159,0,25,
2006,1982,1982-09-15T00:00:00,12159,25,50,
2007,1982,1982-09-15T00:00:00,12160,0,25,
2008,1982,1982-09-15T00:00:00,12160,25,50,
2009,1982,1982-09-15T00:00:00,12161,0,25,
2010,1982,1982-09-15T00:00:00,12161,25,50,
2011,1982,1982-09-15T00:00:00,12162,0,25,
2012,1982,1982-09-15T00:00:00,12162,25,50,
2013,1982,1982-09-15T00:00:00,12163,0,25,
2014,1982,1982-09-15T00:00:00,12163,25,50,
2015,1982,1982-09-15T00:00:00,12164,0,25,
2016,1982,1982-09-15T00:00:00,12164,25,50,
2017,1982,1982-09-15T00:00:00,12165,0,25,
2018,1982,1982-09-15T00:00:00,12165,25,50,
2019,1982,1982-09-15T00:00:00,12166,0,25,
2020,1982,1982-09-15T00:00:00,12166,25,50,
2021,1982,1982-09-15T00:00:00,12167,0,25,
2022,1982,1982-09-15T00:00:00,12167,25,50,
2023,1982,1982-09-15T00:00:00,12168,0,25,
2024,1982,1982-09-15T00:00:00,12168,25,50,
2025,1984,1984-09-15T00:00:00,12001,0,25,
2026,1984,1984-09-15T00:00:00,12001,25,50,
2027,1984,1984-09-15T00:00:00,12002,0,25,
2028,1984,1984-09-15T00:00:00,12002,25,50,
2029,1984,1984-09-15T00:00:00,12003,0,25,
2030,1984,1984-09-15T00:00:00,12003,25,50,
2031,1984,1984-09-15T00:00:00,12004,0,25,
2032,1984,1984-09-15T00:00:00,12004,25,50,
2033,1984,1984-09-15T00:00:00,12005,0,25,
2034,1984,1984-09-15T00:00:00,12005,25,50,
2035,1984,1984-09-15T00:00:00,12006,0,25,
2036,1984,1984-09-15T00:00:00,12006,25,50,
2037,1984,1984-09-15T00:00:00,12007,0,25,
2038,1984,1984-09-15T00:00:00,12007,25,50,
2039,1984,1984-09-15T00:00:00,12008,0,25,
2040,1984,1984-09-15T00:00:00,12008,25,50,
2041,1984,1984-09-15T00:00:00,12009,0,25,
2042,1984,1984-09-15T00:00:00,12009,25,50,
2043,1984,1984-09-15T00:00:00,12010,0,25,
2044,1984,1984-09-15T00:00:00,12010,25,50,
2045,1984,1984-09-15T00:00:00,12011,0,25,
2046,1984,1984-09-15T00:00:00,12011,25,50,
2047,1984,1984-09-15T00:00:00,12012,0,25,
2048,1984,1984-09-15T00:00:00,12012,25,50,
2049,1984,1984-09-15T00:00:00,12013,0,25,
2050,1984,1984-09-15T00:00:00,12013,25,50,
2051,1984,1984-09-15T00:00:00,12014,0,25,
2052,1984,1984-09-15T00:00:00,12014,25,50,
2053,1984,1984-09-15T00:00:00,12015,0,25,
2054,1984,1984-09-15T00:00:00,12015,25,50,
2055,1984,1984-09-15T00:00:00,12016,0,25,
2056,1984,1984-09-15T00:00:00,12016,25,50,
2057,1984,1984-09-15T00:00:00,12017,0,25,
2058,1984,1984-09-15T00:00:00,12017,25,50,
2059,1984,1984-09-15T00:00:00,12018,0,25,
2060,1984,1984-09-15T00:00:00,12018,25,50,
2061,1984,1984-09-15T00:00:00,12019,0,25,
2062,1984,1984-09-15T00:00:00,12019,25,50,
2063,1984,1984-09-15T00:00:00,12020,0,25,
2064,1984,1984-09-15T00:00:00,12020,25,50,
2065,1984,1984-09-15T00:00:00,12021,0,25,
2066,1984,1984-09-15T00:00:00,12021,25,50,
2067,1984,1984-09-15T00:00:00,12022,0,25,
2068,1984,1984-09-15T00:00:00,12022,25,50,
2069,1984,1984-09-15T00:00:00,12023,0,25,
2070,1984,1984-09-15T00:00:00,12023,25,50,
2071,1984,1984-09-15T00:00:00,12024,0,25,
2072,1984,1984-09-15T00:00:00,12024,25,50,
2073,1984,1984-09-15T00:00:00,12025,0,25,
2074,1984,1984-09-15T00:00:00,12025,25,50,
2075,1984,1984-09-15T00:00:00,12026,0,25,
2076,1984,1984-09-15T00:00:00,12026,25,50,
2077,1984,1984-09-15T00:00:00,12027,0,25,
2078,1984,1984-09-15T00:00:00,12027,25,50,
2079,1984,1984-09-15T00:00:00,12028,0,25,
2080,1984,1984-09-15T00:00:00,12028,25,50,
2081,1984,1984-09-15T00:00:00,12029,0,25,
2082,1984,1984-09-15T00:00:00,12029,25,50,
2083,1984,1984-09-15T00:00:00,12030,0,25,
2084,1984,1984-09-15T00:00:00,12030,25,50,
2085,1984,1984-09-15T00:00:00,12031,0,25,
2086,1984,1984-09-15T00:00:00,12031,25,50,
2087,1984,1984-09-15T00:00:00,12032,0,25,
2088,1984,1984-09-15T00:00:00,12032,25,50,
2089,1984,1984-09-15T00:00:00,12033,0,25,
2090,1984,1984-09-15T00:00:00,12033,25,50,
2091,1984,1984-09-15T00:00:00,12034,0,25,
2092,1984,1984-09-15T00:00:00,12034,25,50,
2093,1984,1984-09-15T00:00:00,12035,0,25,
2094,1984,1984-09-15T00:00:00,12035,25,50,
2095,1984,1984-09-15T00:00:00,12036,0,25,
2096,1984,1984-09-15T00:00:00,12036,25,50,
2097,1984,1984-09-15T00:00:00,12037,0,25,
2098,1984,1984-09-15T00:00:00,12037,25,50,
2099,1984,1984-09-15T00:00:00,12038,0,25,
2100,1984,1984-09-15T00:00:00,12038,25,50,
2101,1984,1984-09-15T00:00:00,12039,0,25,
2102,1984,1984-09-15T00:00:00,12039,25,50,
2103,1984,1984-09-15T00:00:00,12040,0,25,
2104,1984,1984-09-15T00:00:00,12040,25,50,
2105,1984,1984-09-15T00:00:00,12041,0,25,
2106,1984,1984-09-15T00:00:00,12041,25,50,
2107,1984,1984-09-15T00:00:00,12042,0,25,
2108,1984,1984-09-15T00:00:00,12042,25,50,
2109,1984,1984-09-15T00:00:00,12043,0,25,
2110,1984,1984-09-15T00:00:00,12043,25,50,
2111,1984,1984-09-15T00:00:00,12044,0,25,
2112,1984,1984-09-15T00:00:00,12044,25,50,
2113,1984,1984-09-15T00:00:00,12045,0,25,
2114,1984,1984-09-15T00:00:00,12045,25,50,
2115,1984,1984-09-15T00:00:00,12046,0,25,
2116,1984,1984-09-15T00:00:00,12046,25,50,
2117,1984,1984-09-15T00:00:00,12047,0,25,
2118,1984,1984-09-15T00:00:00,12047,25,50,
2119,1984,1984-09-15T00:00:00,12048,0,25,
2120,1984,1984-09-15T00:00:00,12048,25,50,
2121,1984,1984-09-15T00:00:00,12049,0,25,
2122,1984,1984-09-15T00:00:00,12049,25,50,
2123,1984,1984-09-15T00:00:00,12050,0,25,
2124,1984,1984-09-15T00:00:00,12050,25,50,
2125,1984,1984-09-15T00:00:00,12051,0,25,
2126,1984,1984-09-15T00:00:00,12051,25,50,
2127,1984,1984-09-15T00:00:00,12052,0,25,
2128,1984,1984-09-15T00:00:00,12052,25,50,
2129,1984,1984-09-15T00:00:00,12053,0,25,
2130,1984,1984-09-15T00:00:00,12053,25,50,
2131,1984,1984-09-15T00:00:00,12054,0,25,
2132,1984,1984-09-15T00:00:00,12054,25,50,
2133,1984,1984-09-15T00:00:00,12055,0,25,
2134,1984,1984-09-15T00:00:00,12055,25,50,
2135,1984,1984-09-15T00:00:00,12056,0,25,
2136,1984,1984-09-15T00:00:00,12056,25,50,
2137,1984,1984-09-15T00:00:00,12057,0,25,
2138,1984,1984-09-15T00:00:00,12057,25,50,
2139,1984,1984-09-15T00:00:00,12058,0,25,
2140,1984,1984-09-15T00:00:00,12058,25,50,
2141,1984,1984-09-15T00:00:00,12059,0,25,
2142,1984,1984-09-15T00:00:00,12059,25,50,
2143,1984,1984-09-15T00:00:00,12060,0,25,
2144,1984,1984-09-15T00:00:00,12060,25,50,
2145,1984,1984-09-15T00:00:00,12061,0,25,
2146,1984,1984-09-15T00:00:00,12061,25,50,
2147,1984,1984-09-15T00:00:00,12062,0,25,
2148,1984,1984-09-15T00:00:00,12062,25,50,
2149,1984,1984-09-15T00:00:00,12063,0,25,
2150,1984,1984-09-15T00:00:00,12063,25,50,
2151,1984,1984-09-15T00:00:00,12064,0,25,
2152,1984,1984-09-15T00:00:00,12064,25,50,
2153,1984,1984-09-15T00:00:00,12065,0,25,
2154,1984,1984-09-15T00:00:00,12065,25,50,
2155,1984,1984-09-15T00:00:00,12066,0,25,
2156,1984,1984-09-15T00:00:00,12066,25,50,
2157,1984,1984-09-15T00:00:00,12067,0,25,
2158,1984,1984-09-15T00:00:00,12067,25,50,
2159,1984,1984-09-15T00:00:00,12068,0,25,
2160,1984,1984-09-15T00:00:00,12068,25,50,
2161,1984,1984-09-15T00:00:00,12069,0,25,
2162,1984,1984-09-15T00:00:00,12069,25,50,
2163,1984,1984-09-15T00:00:00,12070,0,25,
2164,1984,1984-09-15T00:00:00,12070,25,50,
2165,1984,1984-09-15T00:00:00,12071,0,25,
2166,1984,1984-09-15T00:00:00,12071,25,50,
2167,1984,1984-09-15T00:00:00,12072,0,25,
2168,1984,1984-09-15T00:00:00,12072,25,50,
2169,1984,1984-09-15T00:00:00,12073,0,25,
2170,1984,1984-09-15T00:00:00,12073,25,50,
2171,1984,1984-09-15T00:00:00,12074,0,25,
2172,1984,1984-09-15T00:00:00,12074,25,50,
2173,1984,1984-09-15T00:00:00,12075,0,25,
2174,1984,1984-09-15T00:00:00,12075,25,50,
2175,1984,1984-09-15T00:00:00,12076,0,25,
2176,1984,1984-09-15T00:00:00,12076,25,50,
2177,1984,1984-09-15T00:00:00,12077,0,25,
2178,1984,1984-09-15T00:00:00,12077,25,50,
2179,1984,1984-09-15T00:00:00,12078,0,25,
2180,1984,1984-09-15T00:00:00,12078,25,50,
2181,1984,1984-09-15T00:00:00,12079,0,25,
2182,1984,1984-09-15T00:00:00,12079,25,50,
2183,1984,1984-09-15T00:00:00,12080,0,25,
2184,1984,1984-09-15T00:00:00,12080,25,50,
2185,1984,1984-09-15T00:00:00,12081,0,25,
2186,1984,1984-09-15T00:00:00,12081,25,50,
2187,1984,1984-09-15T00:00:00,12082,0,25,
2188,1984,1984-09-15T00:00:00,12082,25,50,
2189,1984,1984-09-15T00:00:00,12083,0,25,
2190,1984,1984-09-15T00:00:00,12083,25,50,
2191,1984,1984-09-15T00:00:00,12084,0,25,
2192,1984,1984-09-15T00:00:00,12084,25,50,
2193,1984,1984-09-15T00:00:00,12085,0,25,
2194,1984,1984-09-15T00:00:00,12085,25,50,
2195,1984,1984-09-15T00:00:00,12086,0,25,
2196,1984,1984-09-15T00:00:00,12086,25,50,
2197,1984,1984-09-15T00:00:00,12087,0,25,
2198,1984,1984-09-15T00:00:00,12087,25,50,
2199,1984,1984-09-15T00:00:00,12088,0,25,
2200,1984,1984-09-15T00:00:00,12088,25,50,
2201,1984,1984-09-15T00:00:00,12089,0,25,
2202,1984,1984-09-15T00:00:00,12089,25,50,
2203,1984,1984-09-15T00:00:00,12090,0,25,
2204,1984,1984-09-15T00:00:00,12090,25,50,
2205,1984,1984-09-15T00:00:00,12091,0,25,
2206,1984,1984-09-15T00:00:00,12091,25,50,
2207,1984,1984-09-15T00:00:00,12092,0,25,
2208,1984,1984-09-15T00:00:00,12092,25,50,
2209,1984,1984-09-15T00:00:00,12093,0,25,
2210,1984,1984-09-15T00:00:00,12093,25,50,
2211,1984,1984-09-15T00:00:00,12094,0,25,
2212,1984,1984-09-15T00:00:00,12094,25,50,
2213,1984,1984-09-15T00:00:00,12095,0,25,
2214,1984,1984-09-15T00:00:00,12095,25,50,
2215,1984,1984-09-15T00:00:00,12096,0,25,
2216,1984,1984-09-15T00:00:00,12096,25,50,
2217,1984,1984-09-15T00:00:00,12097,0,25,
2218,1984,1984-09-15T00:00:00,12097,25,50,
2219,1984,1984-09-15T00:00:00,12098,0,25,
2220,1984,1984-09-15T00:00:00,12098,25,50,
2221,1984,1984-09-15T00:00:00,12099,0,25,
2222,1984,1984-09-15T00:00:00,12099,25,50,
2223,1984,1984-09-15T00:00:00,12100,0,25,
2224,1984,1984-09-15T00:00:00,12100,25,50,
2225,1984,1984-09-15T00:00:00,12101,0,25,
2226,1984,1984-09-15T00:00:00,12101,25,50,
2227,1984,1984-09-15T00:00:00,12102,0,25,
2228,1984,1984-09-15T00:00:00,12102,25,50,
2229,1984,1984-09-15T00:00:00,12103,0,25,
2230,1984,1984-09-15T00:00:00,12103,25,50,
2231,1984,1984-09-15T00:00:00,12104,0,25,
2232,1984,1984-09-15T00:00:00,12104,25,50,
2233,1984,1984-09-15T00:00:00,12105,0,25,
2234,1984,1984-09-15T00:00:00,12105,25,50,
2235,1984,1984-09-15T00:00:00,12106,0,25,
2236,1984,1984-09-15T00:00:00,12106,25,50,
2237,1984,1984-09-15T00:00:00,12107,0,25,
2238,1984,1984-09-15T00:00:00,12107,25,50,
2239,1984,1984-09-15T00:00:00,12108,0,25,
2240,1984,1984-09-15T00:00:00,12108,25,50,
2241,1984,1984-09-15T00:00:00,12109,0,25,
2242,1984,1984-09-15T00:00:00,12109,25,50,
2243,1984,1984-09-15T00:00:00,12110,0,25,
2244,1984,1984-09-15T00:00:00,12110,25,50,
2245,1984,1984-09-15T00:00:00,12111,0,25,
2246,1984,1984-09-15T00:00:00,12111,25,50,
2247,1984,1984-09-15T00:00:00,12112,0,25,
2248,1984,1984-09-15T00:00:00,12112,25,50,
2249,1984,1984-09-15T00:00:00,12113,0,25,
2250,1984,1984-09-15T00:00:00,12113,25,50,
2251,1984,1984-09-15T00:00:00,12114,0,25,
2252,1984,1984-09-15T00:00:00,12114,25,50,
2253,1984,1984-09-15T00:00:00,12115,0,25,
2254,1984,1984-09-15T00:00:00,12115,25,50,
2255,1984,1984-09-15T00:00:00,12116,0,25,
2256,1984,1984-09-15T00:00:00,12116,25,50,
2257,1984,1984-09-15T00:00:00,12117,0,25,
2258,1984,1984-09-15T00:00:00,12117,25,50,
2259,1984,1984-09-15T00:00:00,12118,0,25,
2260,1984,1984-09-15T00:00:00,12118,25,50,
2261,1984,1984-09-15T00:00:00,12119,0,25,
2262,1984,1984-09-15T00:00:00,12119,25,50,
2263,1984,1984-09-15T00:00:00,12120,0,25,
2264,1984,1984-09-15T00:00:00,12120,25,50,
2265,1984,1984-09-15T00:00:00,12121,0,25,
2266,1984,1984-09-15T00:00:00,12121,25,50,
2267,1984,1984-09-15T00:00:00,12122,0,25,
2268,1984,1984-09-15T00:00:00,12122,25,50,
2269,1984,1984-09-15T00:00:00,12123,0,25,
2270,1984,1984-09-15T00:00:00,12123,25,50,
2271,1984,1984-09-15T00:00:00,12124,0,25,
2272,1984,1984-09-15T00:00:00,12124,25,50,
2273,1984,1984-09-15T00:00:00,12125,0,25,
2274,1984,1984-09-15T00:00:00,12125,25,50,
2275,1984,1984-09-15T00:00:00,12126,0,25,
2276,1984,1984-09-15T00:00:00,12126,25,50,
2277,1984,1984-09-15T00:00:00,12127,0,25,
2278,1984,1984-09-15T00:00:00,12127,25,50,
2279,1984,1984-09-15T00:00:00,12128,0,25,
2280,1984,1984-09-15T00:00:00,12128,25,50,
2281,1984,1984-09-15T00:00:00,12129,0,25,
2282,1984,1984-09-15T00:00:00,12129,25,50,
2283,1984,1984-09-15T00:00:00,12130,0,25,
2284,1984,1984-09-15T00:00:00,12130,25,50,
2285,1984,1984-09-15T00:00:00,12131,0,25,
2286,1984,1984-09-15T00:00:00,12131,25,50,
2287,1984,1984-09-15T00:00:00,12132,0,25,
2288,1984,1984-09-15T00:00:00,12132,25,50,
2289,1984,1984-09-15T00:00:00,12133,0,25,
2290,1984,1984-09-15T00:00:00,12133,25,50,
2291,1984,1984-09-15T00:00:00,12134,0,25,
2292,1984,1984-09-15T00:00:00,12134,25,50,
2293,1984,1984-09-15T00:00:00,12135,0,25,
2294,1984,1984-09-15T00:00:00,12135,25,50,
2295,1984,1984-09-15T00:00:00,12136,0,25,
2296,1984,1984-09-15T00:00:00,12136,25,50,
2297,1984,1984-09-15T00:00:00,12137,0,25,
2298,1984,1984-09-15T00:00:00,12137,25,50,
2299,1984,1984-09-15T00:00:00,12138,0,25,
2300,1984,1984-09-15T00:00:00,12138,25,50,
2301,1984,1984-09-15T00:00:00,12139,0,25,
2302,1984,1984-09-15T00:00:00,12139,25,50,
2303,1984,1984-09-15T00:00:00,12140,0,25,
2304,1984,1984-09-15T00:00:00,12140,25,50,
2305,1984,1984-09-15T00:00:00,12141,0,25,
2306,1984,1984-09-15T00:00:00,12141,25,50,
2307,1984,1984-09-15T00:00:00,12142,0,25,
2308,1984,1984-09-15T00:00:00,12142,25,50,
2309,1984,1984-09-15T00:00:00,12143,0,25,
2310,1984,1984-09-15T00:00:00,12143,25,50,
2311,1984,1984-09-15T00:00:00,12144,0,25,
2312,1984,1984-09-15T00:00:00,12144,25,50,
2313,1984,1984-09-15T00:00:00,12145,0,25,
2314,1984,1984-09-15T00:00:00,12145,25,50,
2315,1984,1984-09-15T00:00:00,12146,0,25,
2316,1984,1984-09-15T00:00:00,12146,25,50,
2317,1984,1984-09-15T00:00:00,12147,0,25,
2318,1984,1984-09-15T00:00:00,12147,25,50,
2319,1984,1984-09-15T00:00:00,12148,0,25,
2320,1984,1984-09-15T00:00:00,12148,25,50,
2321,1984,1984-09-15T00:00:00,12149,0,25,
2322,1984,1984-09-15T00:00:00,12149,25,50,
2323,1984,1984-09-15T00:00:00,12150,0,25,
2324,1984,1984-09-15T00:00:00,12150,25,50,
2325,1984,1984-09-15T00:00:00,12151,0,25,
2326,1984,1984-09-15T00:00:00,12151,25,50,
2327,1984,1984-09-15T00:00:00,12152,0,25,
2328,1984,1984-09-15T00:00:00,12152,25,50,
2329,1984,1984-09-15T00:00:00,12153,0,25,
2330,1984,1984-09-15T00:00:00,12153,25,50,
2331,1984,1984-09-15T00:00:00,12154,0,25,
2332,1984,1984-09-15T00:00:00,12154,25,50,
2333,1984,1984-09-15T00:00:00,12155,0,25,
2334,1984,1984-09-15T00:00:00,12155,25,50,
2335,1984,1984-09-15T00:00:00,12156,0,25,
2336,1984,1984-09-15T00:00:00,12156,25,50,
2337,1984,1984-09-15T00:00:00,12157,0,25,
2338,1984,1984-09-15T00:00:00,12157,25,50,
2339,1984,1984-09-15T00:00:00,12158,0,25,
2340,1984,1984-09-15T00:00:00,12158,25,50,
2341,1984,1984-09-15T00:00:00,12159,0,25,
2342,1984,1984-09-15T00:00:00,12159,25,50,
2343,1984,1984-09-15T00:00:00,12160,0,25,
2344,1984,1984-09-15T00:00:00,12160,25,50,
2345,1984,1984-09-15T00:00:00,12161,0,25,
2346,1984,1984-09-15T00:00:00,12161,25,50,
2347,1984,1984-09-15T00:00:00,12162,0,25,
2348,1984,1984-09-15T00:00:00,12162,25,50,
2349,1984,1984-09-15T00:00:00,12163,0,25,
2350,1984,1984-09-15T00:00:00,12163,25,50,
2351,1984,1984-09-15T00:00:00,12164,0,25,
2352,1984,1984-09-15T00:00:00,12164,25,50,
2353,1984,1984-09-15T00:00:00,12165,0,25,
2354,1984,1984-09-15T00:00:00,12165,25,50,
2355,1984,1984-09-15T00:00:00,12166,0,25,
2356,1984,1984-09-15T00:00:00,12166,25,50,
2357,1984,1984-09-15T00:00:00,12167,0,25,
2358,1984,1984-09-15T00:00:00,12167,25,50,
2359,1984,1984-09-15T00:00:00,12168,0,25,
2360,1984,1984-09-15T00:00:00,12168,25,50,
2361,1986,1986-09-15T00:00:00,12001,0,25,
2362,1986,1986-09-15T00:00:00,12001,25,50,
2363,1986,1986-09-15T00:00:00,12002,0,25,
2364,1986,1986-09-15T00:00:00,12002,25,50,
2365,1986,1986-09-15T00:00:00,12003,0,25,
2366,1986,1986-09-15T00:00:00,12003,25,50,
2367,1986,1986-09-15T00:00:00,12004,0,25,
2368,1986,1986-09-15T00:00:00,12004,25,50,
2369,1986,1986-09-15T00:00:00,12005,0,25,
2370,1986,1986-09-15T00:00:00,12005,25,50,
2371,1986,1986-09-15T00:00:00,12006,0,25,
2372,1986,1986-09-15T00:00:00,12006,25,50,
2373,1986,1986-09-15T00:00:00,12007,0,25,
2374,1986,1986-09-15T00:00:00,12007,25,50,
2375,1986,1986-09-15T00:00:00,12008,0,25,
2376,1986,1986-09-15T00:00:00,12008,25,50,
2377,1986,1986-09-15T00:00:00,12009,0,25,
2378,1986,1986-09-15T00:00:00,12009,25,50,
2379,1986,1986-09-15T00:00:00,12010,0,25,
2380,1986,1986-09-15T00:00:00,12010,25,50,
2381,1986,1986-09-15T00:00:00,12011,0,25,
2382,1986,1986-09-15T00:00:00,12011,25,50,
2383,1986,1986-09-15T00:00:00,12012,0,25,
2384,1986,1986-09-15T00:00:00,12012,25,50,
2385,1986,1986-09-15T00:00:00,12013,0,25,
2386,1986,1986-09-15T00:00:00,12013,25,50,
2387,1986,1986-09-15T00:00:00,12014,0,25,
2388,1986,1986-09-15T00:00:00,12014,25,50,
2389,1986,1986-09-15T00:00:00,12015,0,25,
2390,1986,1986-09-15T00:00:00,12015,25,50,
2391,1986,1986-09-15T00:00:00,12016,0,25,
2392,1986,1986-09-15T00:00:00,12016,25,50,
2393,1986,1986-09-15T00:00:00,12017,0,25,
2394,1986,1986-09-15T00:00:00,12017,25,50,
2395,1986,1986-09-15T00:00:00,12018,0,25,
2396,1986,1986-09-15T00:00:00,12018,25,50,
2397,1986,1986-09-15T00:00:00,12019,0,25,
2398,1986,1986-09-15T00:00:00,12019,25,50,
2399,1986,1986-09-15T00:00:00,12020,0,25,
2400,1986,1986-09-15T00:00:00,12020,25,50,
2401,1986,1986-09-15T00:00:00,12021,0,25,
2402,1986,1986-09-15T00:00:00,12021,25,50,
